scorer,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000
bodyparts,Up,Up,Up,Down,Down,Down,Left,Left,Left,Right,Right,Right,Center,Center,Center
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
7596,170.48660278320312,80.196533203125,1.0,169.36683654785156,126.49700164794922,1.0,149.33273315429688,104.63439178466797,1.0,189.41445922851562,104.7723388671875,1.0,169.54623413085938,104.11199188232422,1.0
7597,171.8599853515625,81.27466583251953,1.0,171.2281494140625,128.6332550048828,1.0,149.7113800048828,106.16809844970703,1.0,191.0435028076172,106.00614929199219,1.0,171.01222229003906,105.92218017578125,1.0
7598,172.84219360351562,73.760009765625,1.0,172.00694274902344,122.89682006835938,1.0,151.4281005859375,99.59072875976562,1.0,189.82077026367188,99.04499053955078,1.0,171.67747497558594,98.8655776977539,1.0
7599,171.1224365234375,80.80340576171875,1.0,170.39828491210938,127.35057067871094,1.0,149.8791961669922,104.78604888916016,1.0,190.15126037597656,105.99983978271484,1.0,170.0603790283203,104.81600952148438,1.0
7600,172.61386108398438,82.51715850830078,1.0,172.11782836914062,129.74331665039062,1.0,150.7052459716797,106.90475463867188,1.0,191.36048889160156,107.57875061035156,1.0,171.61595153808594,106.6656494140625,1.0
7601,171.37416076660156,73.48938751220703,1.0,170.66445922851562,123.72515106201172,1.0,150.63790893554688,99.50581359863281,1.0,188.8514862060547,99.44615173339844,1.0,170.1769256591797,98.91148376464844,1.0
7602,171.26998901367188,80.94603729248047,1.0,170.3786163330078,128.27418518066406,1.0,149.52413940429688,105.32406616210938,1.0,190.2161407470703,106.42424011230469,1.0,170.04348754882812,105.24413299560547,1.0
7603,173.36082458496094,80.54035949707031,1.0,171.81439208984375,129.0403289794922,1.0,151.46951293945312,105.79002380371094,1.0,193.00889587402344,106.03600311279297,1.0,172.88983154296875,105.67681121826172,1.0
7604,172.4667205810547,72.83853912353516,1.0,171.97935485839844,123.49411010742188,1.0,151.11151123046875,99.02444458007812,1.0,189.98959350585938,98.67680358886719,1.0,171.00106811523438,98.21138763427734,1.0
7605,170.73532104492188,79.0093002319336,1.0,170.1486053466797,127.26908111572266,1.0,149.12033081054688,103.66775512695312,1.0,190.5731658935547,104.55609130859375,1.0,169.80377197265625,103.592041015625,1.0
7606,174.77081298828125,79.6152114868164,1.0,173.300048828125,130.50927734375,1.0,152.1805419921875,105.5537338256836,1.0,195.30596923828125,106.09890747070312,1.0,174.01625061035156,105.18640899658203,1.0
7607,172.0628662109375,73.33110809326172,1.0,171.51052856445312,125.40689849853516,1.0,149.5237579345703,99.80513000488281,1.0,190.74131774902344,99.4811019897461,1.0,170.8462677001953,98.9864273071289,1.0
7608,171.46609497070312,78.87264251708984,1.0,170.5048065185547,128.89930725097656,1.0,149.31497192382812,104.50162506103516,1.0,191.67735290527344,104.19820404052734,1.0,170.435791015625,104.37269592285156,1.0
7609,168.87432861328125,80.98067474365234,1.0,168.34239196777344,132.6206817626953,1.0,145.48243713378906,107.42689514160156,1.0,189.18115234375,108.32621002197266,1.0,167.52496337890625,107.5252685546875,1.0
7610,170.85255432128906,80.27653503417969,1.0,169.33358764648438,131.2626953125,1.0,147.42660522460938,106.89283752441406,1.0,190.8530731201172,106.07594299316406,1.0,168.9173126220703,106.50773620605469,1.0
7611,168.7759552001953,78.93205261230469,1.0,168.0149383544922,129.34320068359375,1.0,145.8953857421875,104.69715118408203,1.0,189.4770965576172,105.56008911132812,1.0,167.62863159179688,104.79127502441406,1.0
7612,170.2555389404297,79.66310119628906,1.0,169.47291564941406,130.7088623046875,1.0,146.494140625,106.13139343261719,1.0,190.94984436035156,106.71988677978516,1.0,168.69326782226562,105.97638702392578,1.0
7613,171.4211883544922,81.37614440917969,1.0,169.19297790527344,132.7821502685547,1.0,147.90773010253906,107.38644409179688,1.0,191.6322021484375,107.36296844482422,1.0,169.7276153564453,107.52421569824219,1.0
7614,170.3053741455078,80.42696380615234,1.0,169.24803161621094,131.56935119628906,1.0,146.39129638671875,106.51185607910156,1.0,191.12876892089844,107.2889175415039,1.0,168.8524932861328,106.42053985595703,1.0
7615,172.69383239746094,81.45199584960938,1.0,170.25863647460938,133.58099365234375,1.0,147.86746215820312,108.02803039550781,1.0,192.9727783203125,108.13550567626953,1.0,170.9921417236328,108.07142639160156,1.0
7616,171.60711669921875,74.59231567382812,1.0,170.48800659179688,127.05618286132812,1.0,148.45033264160156,101.95043182373047,1.0,191.67645263671875,101.58168029785156,1.0,170.10525512695312,100.97366333007812,1.0
7617,170.95187377929688,79.12821960449219,1.0,169.90838623046875,130.9672088623047,1.0,147.82540893554688,105.4765396118164,1.0,191.58447265625,105.24826049804688,1.0,169.56324768066406,105.48139953613281,1.0
7618,173.13902282714844,79.63514709472656,1.0,170.8776397705078,132.7874755859375,1.0,148.8107452392578,106.84357452392578,1.0,194.4356231689453,106.42166137695312,1.0,171.99655151367188,106.37887573242188,1.0
7619,170.63331604003906,78.9702377319336,1.0,169.736083984375,129.01065063476562,1.0,147.61932373046875,104.03726196289062,1.0,191.9182891845703,104.73316192626953,1.0,169.60121154785156,103.89202117919922,1.0
7620,170.61683654785156,80.4763412475586,1.0,169.52310180664062,130.86729431152344,1.0,147.58340454101562,106.1158447265625,1.0,190.50592041015625,105.74856567382812,1.0,168.84007263183594,105.9941177368164,1.0
7621,170.894775390625,81.16009521484375,1.0,169.8074951171875,131.4898681640625,1.0,146.94203186035156,107.06813049316406,1.0,190.87332153320312,106.57524108886719,1.0,169.29129028320312,106.97930908203125,1.0
7622,170.5985565185547,81.69047546386719,1.0,169.72384643554688,131.85806274414062,1.0,146.76698303222656,106.95625305175781,1.0,190.48414611816406,107.04649353027344,1.0,169.32711791992188,107.15754699707031,1.0
7623,168.89361572265625,79.58817291259766,1.0,167.8848114013672,129.6892852783203,1.0,146.40650939941406,105.67382049560547,1.0,188.95480346679688,106.04829406738281,1.0,167.7431640625,105.3788070678711,1.0
7624,171.31663513183594,81.68765258789062,1.0,170.25401306152344,131.7384033203125,1.0,147.47897338867188,107.82378387451172,1.0,191.6710662841797,107.22811889648438,1.0,169.987060546875,107.55270385742188,1.0
7625,170.38644409179688,81.89836883544922,1.0,169.2051544189453,132.2890167236328,1.0,146.2493438720703,107.8550033569336,1.0,190.53616333007812,107.5226058959961,1.0,168.94497680664062,107.9538345336914,1.0
7626,171.17266845703125,81.42848205566406,1.0,170.4014434814453,132.090087890625,1.0,147.27403259277344,107.07461547851562,1.0,191.27944946289062,106.99658966064453,1.0,169.50819396972656,107.24362182617188,1.0
7627,172.1382598876953,82.26947784423828,1.0,171.18646240234375,135.8952178955078,1.0,147.22496032714844,109.31211853027344,1.0,192.16554260253906,109.3331527709961,1.0,170.3220977783203,108.89555358886719,1.0
7628,171.46804809570312,81.58384704589844,1.0,169.0604248046875,133.1111602783203,1.0,147.06365966796875,107.89850616455078,1.0,191.6196746826172,107.9529037475586,1.0,169.78697204589844,108.22720336914062,1.0
7629,170.16648864746094,81.29856872558594,1.0,168.33323669433594,132.95799255371094,1.0,145.85545349121094,107.12528991699219,1.0,191.01625061035156,107.20299530029297,1.0,168.77008056640625,107.45803833007812,1.0
7630,171.80108642578125,81.88941192626953,1.0,170.90113830566406,135.3128204345703,1.0,146.78482055664062,108.70381164550781,1.0,192.20025634765625,108.96297454833984,1.0,170.135009765625,108.86901092529297,1.0
7631,171.88433837890625,82.1291732788086,1.0,169.0444793701172,133.99948120117188,1.0,146.66893005371094,108.71995544433594,1.0,192.2299041748047,108.79935455322266,1.0,169.8220672607422,108.76693725585938,1.0
7632,172.52215576171875,82.23278045654297,1.0,171.91766357421875,136.7654266357422,1.0,147.23277282714844,110.65412902832031,1.0,192.999755859375,111.14971923828125,1.0,171.9265899658203,109.26618957519531,1.0
7633,172.4867401123047,82.2287826538086,1.0,171.4263153076172,134.92868041992188,1.0,147.36627197265625,109.47984313964844,1.0,192.648193359375,109.45783233642578,1.0,171.0141143798828,108.82494354248047,1.0
7634,170.7613983154297,80.51569366455078,1.0,169.64601135253906,130.53880310058594,1.0,147.39540100097656,106.48563385009766,1.0,190.91131591796875,105.9033203125,1.0,169.55047607421875,106.21217346191406,1.0
7635,172.12335205078125,82.44697570800781,1.0,169.7547149658203,133.32559204101562,1.0,147.3129119873047,109.34178161621094,1.0,191.91644287109375,109.15233612060547,1.0,170.7330780029297,108.68495178222656,1.0
7636,169.7610626220703,82.15681457519531,1.0,168.8554229736328,132.67417907714844,1.0,146.10162353515625,107.92813110351562,1.0,189.5901336669922,108.22882843017578,1.0,168.6842803955078,108.11390686035156,1.0
7637,170.44789123535156,82.3338851928711,1.0,169.46836853027344,133.26205444335938,1.0,146.27635192871094,108.25782012939453,1.0,190.15887451171875,108.8311767578125,1.0,169.3433380126953,108.46797943115234,1.0
7638,171.28387451171875,82.58356475830078,1.0,170.23104858398438,134.45521545410156,1.0,146.33815002441406,109.06713104248047,1.0,191.3368682861328,108.67781066894531,1.0,169.8227081298828,108.5252456665039,1.0
7639,169.36083984375,80.51885223388672,1.0,168.5922088623047,131.23309326171875,1.0,145.88833618164062,106.71829986572266,1.0,189.74435424804688,107.50057983398438,1.0,168.24559020996094,106.62632751464844,1.0
7640,171.5223846435547,82.25847625732422,1.0,169.6958465576172,134.0234832763672,1.0,146.95782470703125,107.7226791381836,1.0,191.6135711669922,108.60237884521484,1.0,170.11196899414062,108.07730865478516,1.0
7641,171.07400512695312,81.83589935302734,1.0,168.97166442871094,133.59007263183594,1.0,146.65013122558594,107.3951644897461,1.0,191.10833740234375,107.93639373779297,1.0,169.6414031982422,107.78840637207031,1.0
7642,169.767578125,80.4874267578125,1.0,168.82594299316406,131.564697265625,1.0,145.89117431640625,105.69625854492188,1.0,190.42933654785156,107.12162780761719,1.0,168.43212890625,106.18770599365234,1.0
7643,171.8174591064453,82.49869537353516,1.0,170.706298828125,135.7158203125,1.0,146.8993377685547,108.99102020263672,1.0,191.387451171875,109.98384094238281,1.0,170.2503204345703,109.25086212158203,1.0
7644,170.59580993652344,81.78236389160156,1.0,169.68002319335938,132.83108520507812,1.0,146.38217163085938,107.82936096191406,1.0,190.86170959472656,107.99372863769531,1.0,169.64208984375,107.93264770507812,1.0
7645,170.29347229003906,79.93018341064453,1.0,169.57272338867188,130.33380126953125,1.0,146.75076293945312,106.00521087646484,1.0,191.05087280273438,106.42377471923828,1.0,169.095703125,105.59555053710938,1.0
7646,172.32882690429688,81.90582275390625,1.0,170.21847534179688,133.30279541015625,1.0,147.58970642089844,107.67623901367188,1.0,192.10385131835938,108.51046752929688,1.0,170.68991088867188,107.96009063720703,1.0
7647,169.50897216796875,80.34806823730469,1.0,168.62664794921875,130.08497619628906,1.0,146.63856506347656,105.35882568359375,1.0,189.47335815429688,106.71565246582031,1.0,168.4718780517578,105.60774993896484,1.0
7648,171.73599243164062,82.70770263671875,1.0,169.06674194335938,133.18991088867188,1.0,147.23460388183594,109.28843688964844,1.0,190.63458251953125,109.48480987548828,1.0,170.4021453857422,108.55303955078125,1.0
7649,170.6113739013672,82.8525161743164,1.0,169.2151641845703,132.49533081054688,1.0,147.1536102294922,108.39930725097656,1.0,189.49810791015625,108.8719711303711,1.0,169.6168212890625,107.99371337890625,1.0
7650,168.26280212402344,80.64481353759766,1.0,167.82009887695312,129.1770782470703,1.0,146.66424560546875,105.76800537109375,1.0,187.75466918945312,106.65935516357422,1.0,167.70762634277344,105.59883880615234,1.0
7651,171.941162109375,82.66577911376953,1.0,169.6818389892578,132.9003448486328,1.0,148.13031005859375,107.79085540771484,1.0,190.88441467285156,109.10425567626953,1.0,170.6536407470703,108.0728530883789,1.0
7652,168.86326599121094,80.6417236328125,1.0,168.21656799316406,130.0479278564453,1.0,146.40719604492188,105.71700286865234,1.0,188.48899841308594,106.99129486083984,1.0,167.9840087890625,105.89136505126953,1.0
7653,170.76844787597656,82.69554901123047,1.0,168.59107971191406,133.18760681152344,1.0,146.86343383789062,108.02957916259766,1.0,189.60047912597656,109.34170532226562,1.0,169.58953857421875,108.3377685546875,1.0
7654,170.17503356933594,82.75027465820312,1.0,168.648681640625,132.80108642578125,1.0,146.57940673828125,108.3533935546875,1.0,188.9032745361328,108.89424896240234,1.0,168.93704223632812,108.05536651611328,1.0
7655,167.9983367919922,80.47888946533203,1.0,167.68939208984375,129.55319213867188,1.0,146.45021057128906,106.3031234741211,1.0,187.7068328857422,106.902587890625,1.0,167.47625732421875,105.76490783691406,1.0
7656,171.78700256347656,82.69434356689453,1.0,169.58599853515625,132.92864990234375,1.0,147.34902954101562,107.58480834960938,1.0,190.4698944091797,108.82947540283203,1.0,170.16958618164062,107.92797088623047,1.0
7657,168.32611083984375,80.44666290283203,1.0,167.73655700683594,130.0885009765625,1.0,145.7510528564453,105.48174285888672,1.0,187.8580322265625,106.71418762207031,1.0,167.41990661621094,105.6976318359375,1.0
7658,171.13729858398438,82.31452178955078,1.0,168.633056640625,133.32894897460938,1.0,147.08224487304688,108.28018951416016,1.0,190.37289428710938,109.01762390136719,1.0,169.87510681152344,108.24004364013672,1.0
7659,169.4032440185547,81.34398651123047,1.0,168.48696899414062,132.73440551757812,1.0,146.0225067138672,107.95198822021484,1.0,189.13803100585938,108.14949035644531,1.0,168.5222930908203,107.78521728515625,1.0
7660,169.2615966796875,81.25459289550781,1.0,168.16163635253906,132.98858642578125,1.0,146.01382446289062,107.83119201660156,1.0,189.09823608398438,108.20075988769531,1.0,168.36859130859375,107.79084014892578,1.0
7661,169.6666259765625,82.36175537109375,1.0,168.66477966308594,134.6140594482422,1.0,145.07521057128906,109.34233856201172,1.0,189.08128356933594,109.13175964355469,1.0,168.1938934326172,108.84376525878906,1.0
7662,167.50082397460938,80.51695251464844,1.0,167.13250732421875,130.75709533691406,1.0,145.61398315429688,106.97563171386719,1.0,187.228759765625,107.84613037109375,1.0,166.9728240966797,106.50762939453125,1.0
7663,169.38304138183594,82.60366821289062,1.0,167.94146728515625,132.41647338867188,1.0,146.40774536132812,107.35364532470703,1.0,187.8888702392578,109.24736022949219,1.0,168.49331665039062,107.65769958496094,1.0
7664,169.38128662109375,82.8287582397461,1.0,168.4359130859375,131.7274932861328,1.0,146.27532958984375,106.67475891113281,1.0,187.77586364746094,108.80381774902344,1.0,168.28533935546875,107.23807525634766,1.0
7665,168.30914306640625,82.80976104736328,1.0,167.7322235107422,131.84051513671875,1.0,145.7696533203125,107.21617126464844,1.0,186.55819702148438,109.04693603515625,1.0,167.28594970703125,107.4939956665039,1.0
7666,169.1682586669922,83.28842163085938,1.0,168.3008270263672,131.93370056152344,1.0,147.16519165039062,108.40929412841797,1.0,187.09555053710938,109.956787109375,1.0,168.48202514648438,108.14627838134766,1.0
7667,167.16253662109375,81.03853607177734,1.0,166.64633178710938,129.1539306640625,1.0,145.96157836914062,106.12553405761719,1.0,186.08145141601562,107.08235931396484,1.0,166.6651611328125,105.78433990478516,1.0
7668,168.4022979736328,82.29493713378906,1.0,167.95892333984375,129.92330932617188,1.0,146.57557678222656,106.05073547363281,1.0,186.9447021484375,107.68848419189453,1.0,167.49163818359375,106.3672866821289,1.0
7669,169.45196533203125,83.56651306152344,1.0,169.1738739013672,131.21865844726562,1.0,147.12228393554688,107.50927734375,1.0,187.46017456054688,109.24663543701172,1.0,168.3560333251953,107.6959228515625,1.0
7670,168.9314727783203,83.1548843383789,1.0,168.40670776367188,129.28021240234375,1.0,147.68458557128906,106.30667114257812,1.0,186.6896209716797,108.26571655273438,1.0,168.2562255859375,106.66199493408203,1.0
7671,168.61276245117188,83.54430389404297,1.0,168.16757202148438,129.52362060546875,1.0,147.99380493164062,107.59968566894531,1.0,185.638427734375,108.94634246826172,1.0,168.04757690429688,107.29374694824219,1.0
7672,167.23934936523438,82.66304016113281,1.0,166.3557586669922,127.78933715820312,1.0,147.5912628173828,105.20018768310547,1.0,184.22108459472656,106.52275848388672,1.0,166.7525634765625,105.40279388427734,1.0
7673,168.39210510253906,85.14939880371094,1.0,167.8595428466797,129.4078826904297,1.0,148.48684692382812,109.5414810180664,1.0,183.8923797607422,109.65577697753906,1.0,167.9988555908203,108.56636047363281,1.0
7674,167.47193908691406,84.63053131103516,1.0,167.73916625976562,127.98192596435547,1.0,149.2472381591797,107.2519760131836,1.0,183.3756866455078,108.72453308105469,1.0,167.18923950195312,107.65001678466797,1.0
7675,165.8710174560547,83.49908447265625,1.0,165.81814575195312,125.58463287353516,1.0,148.05975341796875,104.89988708496094,1.0,181.6397705078125,104.20331573486328,1.0,167.26666259765625,104.41038513183594,1.0
7676,168.00961303710938,84.87178802490234,1.0,168.96551513671875,127.6748275756836,1.0,149.0740509033203,107.31434631347656,1.0,183.8603515625,108.17945861816406,1.0,167.6174774169922,107.2093734741211,1.0
7677,166.46746826171875,83.24915313720703,1.0,166.2236328125,125.29521942138672,1.0,148.23048400878906,104.6467056274414,1.0,182.23306274414062,103.89924621582031,1.0,167.93161010742188,104.26941680908203,1.0
7678,167.709716796875,84.34902954101562,1.0,168.04248046875,127.7331771850586,1.0,149.70233154296875,107.01395416259766,1.0,183.87850952148438,108.5553207397461,1.0,167.41734313964844,107.38911437988281,1.0
7679,168.1036376953125,83.94656372070312,1.0,168.0359649658203,127.56987762451172,1.0,149.3412628173828,106.44422149658203,1.0,184.20974731445312,107.98797607421875,1.0,167.82803344726562,106.81529998779297,1.0
7680,166.38876342773438,82.83169555664062,1.0,165.86915588378906,126.9979248046875,1.0,147.00283813476562,105.52019500732422,1.0,182.58514404296875,104.41837310791016,1.0,167.33425903320312,104.98480987548828,1.0
7681,168.82095336914062,84.25640106201172,1.0,168.62466430664062,129.0742645263672,1.0,148.704833984375,108.73773956298828,1.0,185.43911743164062,109.14572143554688,1.0,168.56207275390625,107.59003448486328,1.0
7682,167.47914123535156,83.4482192993164,1.0,167.3568878173828,129.1143798828125,1.0,147.62930297851562,107.2418212890625,1.0,184.4824676513672,108.4009780883789,1.0,166.64495849609375,107.1054458618164,1.0
7683,167.4706268310547,82.33425903320312,1.0,166.0581512451172,128.64939880371094,1.0,147.39503479003906,105.64643859863281,1.0,185.1869354248047,106.15390014648438,1.0,166.93228149414062,105.27473449707031,1.0
7684,170.49378967285156,83.77944946289062,1.0,169.50839233398438,130.18870544433594,1.0,148.5995635986328,108.93962097167969,1.0,187.98748779296875,109.25326538085938,1.0,169.82554626464844,107.78616333007812,1.0
7685,170.64169311523438,78.6714859008789,1.0,169.97341918945312,124.08978271484375,1.0,150.76495361328125,101.82684326171875,1.0,187.80197143554688,101.6217269897461,1.0,170.18995666503906,101.09686279296875,1.0
7686,169.2732391357422,81.82967376708984,1.0,168.47308349609375,127.41838836669922,1.0,148.36874389648438,105.85014343261719,1.0,187.3781280517578,106.30890655517578,1.0,168.31141662597656,105.43238067626953,1.0
7687,172.69577026367188,77.56782531738281,1.0,171.89662170410156,123.2132797241211,1.0,152.8894805908203,100.59016418457031,1.0,189.0498504638672,100.33503723144531,1.0,171.6852569580078,100.49467468261719,1.0
7688,168.7756805419922,68.9084243774414,1.0,168.33755493164062,114.67402648925781,1.0,147.02671813964844,93.21344757080078,1.0,185.87063598632812,93.32670593261719,1.0,168.09213256835938,92.30689239501953,1.0
7689,172.40573120117188,82.21065521240234,1.0,171.25526428222656,127.13996887207031,1.0,151.61260986328125,106.01785278320312,1.0,190.38389587402344,106.7488784790039,1.0,171.14891052246094,105.3591079711914,1.0
7690,169.90296936035156,79.37940979003906,1.0,168.59259033203125,124.72547149658203,1.0,150.23739624023438,102.87443542480469,1.0,185.78257751464844,102.94078826904297,1.0,168.99183654785156,102.35652923583984,1.0
7691,172.38641357421875,82.91844940185547,1.0,171.04904174804688,129.2694091796875,1.0,151.382568359375,107.68757629394531,1.0,190.00563049316406,107.69266510009766,1.0,171.28799438476562,106.67041778564453,1.0
7692,172.7250213623047,82.39942932128906,1.0,171.29971313476562,128.4070587158203,1.0,151.16818237304688,106.5203628540039,1.0,189.9125213623047,106.70960998535156,1.0,171.22482299804688,105.89718627929688,1.0
7693,168.52944946289062,70.00785827636719,1.0,169.4915771484375,118.5745849609375,1.0,147.88275146484375,94.99461364746094,1.0,186.8137969970703,94.2092514038086,1.0,168.85665893554688,94.25175476074219,1.0
7694,170.1356658935547,81.44559478759766,1.0,168.88552856445312,127.19779968261719,1.0,148.97744750976562,105.1301498413086,1.0,188.25924682617188,105.93641662597656,1.0,168.76747131347656,104.82369232177734,1.0
7695,169.53121948242188,71.02204132080078,1.0,169.9139862060547,120.37892150878906,1.0,150.47596740722656,96.69095611572266,1.0,187.65377807617188,96.03389739990234,1.0,168.95339965820312,95.96427917480469,1.0
7696,170.19850158691406,80.1795654296875,1.0,169.078857421875,126.20011901855469,1.0,148.83383178710938,104.46253967285156,1.0,188.8871612548828,105.0411605834961,1.0,169.20091247558594,104.30805969238281,1.0
7697,171.06802368164062,81.02676391601562,1.0,169.55987548828125,127.63172912597656,1.0,149.5250701904297,105.02661895751953,1.0,189.12188720703125,106.00506591796875,1.0,169.62905883789062,105.00824737548828,1.0
7698,168.53805541992188,68.39947509765625,1.0,167.96441650390625,115.80643463134766,1.0,146.11569213867188,91.96224975585938,1.0,185.82598876953125,93.21925354003906,1.0,167.46707153320312,92.24800109863281,1.0
7699,169.50527954101562,80.01329040527344,1.0,168.41851806640625,126.59807586669922,1.0,148.24452209472656,104.82740783691406,1.0,187.64588928222656,104.97528076171875,1.0,168.1763916015625,104.26937103271484,1.0
7700,169.19586181640625,81.61857604980469,1.0,168.64688110351562,129.88778686523438,1.0,147.44696044921875,105.83265686035156,1.0,187.61875915527344,106.81189727783203,1.0,167.55296325683594,106.07784271240234,1.0
7701,166.33868408203125,70.25912475585938,1.0,167.8600311279297,120.21723175048828,1.0,145.44676208496094,96.33965301513672,1.0,185.4320068359375,95.30955505371094,1.0,166.58103942871094,95.48070526123047,1.0
7702,168.94857788085938,80.42125701904297,1.0,168.59103393554688,127.8678970336914,1.0,147.57252502441406,104.56344604492188,1.0,187.50753784179688,105.50498962402344,1.0,167.54928588867188,104.80541229248047,1.0
7703,169.33335876464844,81.58779907226562,1.0,168.6110382080078,129.7608184814453,1.0,147.61724853515625,106.34281158447266,1.0,187.9993896484375,107.10821533203125,1.0,167.9434051513672,106.16860961914062,1.0
7704,169.0826416015625,80.59407806396484,1.0,168.03353881835938,127.83213806152344,1.0,147.7129364013672,105.51371002197266,1.0,187.3499298095703,105.70652770996094,1.0,167.7075653076172,104.95133972167969,1.0
7705,167.913330078125,80.0663070678711,1.0,167.43157958984375,127.97570037841797,1.0,146.90367126464844,104.56407928466797,1.0,186.31723022460938,105.3895263671875,1.0,166.85691833496094,104.88734436035156,1.0
7706,171.2010040283203,80.57979583740234,1.0,170.4224090576172,127.88264465332031,1.0,149.6556854248047,104.86197662353516,1.0,190.24978637695312,105.7440414428711,1.0,169.957275390625,104.8235092163086,1.0
7707,169.18406677246094,74.82505798339844,1.0,168.6750946044922,124.26589965820312,1.0,149.00668334960938,100.55025482177734,1.0,187.13584899902344,100.5208969116211,1.0,168.09478759765625,99.78369140625,1.0
7708,165.14559936523438,79.23883819580078,1.0,165.72755432128906,127.32154846191406,1.0,145.09463500976562,103.48418426513672,1.0,183.3955078125,102.93434143066406,1.0,165.14463806152344,102.88971710205078,1.0
7709,169.81578063964844,79.69950866699219,1.0,168.9918212890625,126.2260971069336,1.0,149.2584991455078,104.07089233398438,1.0,188.75128173828125,104.77742767333984,1.0,169.03941345214844,104.05303955078125,1.0
7710,169.9471893310547,78.74459838867188,1.0,168.61761474609375,126.28794860839844,1.0,149.13577270507812,103.03680419921875,1.0,187.6005401611328,102.95463562011719,1.0,169.30230712890625,102.17961120605469,1.0
7711,169.85000610351562,79.75833892822266,1.0,169.1448974609375,125.82440948486328,1.0,149.5514373779297,104.0704574584961,1.0,188.2429962158203,104.65523529052734,1.0,169.05294799804688,103.80430603027344,1.0
7712,171.04396057128906,71.16017150878906,1.0,171.17593383789062,119.93046569824219,1.0,151.09564208984375,96.53038024902344,1.0,189.0682830810547,96.13871765136719,1.0,170.15927124023438,95.73188018798828,1.0
7713,175.87548828125,81.0197525024414,1.0,175.88746643066406,128.90362548828125,1.0,155.45297241210938,104.80867767333984,1.0,195.37469482421875,106.53656768798828,1.0,177.28265380859375,105.2149429321289,1.0
7714,173.555908203125,80.42456817626953,1.0,171.88583374023438,128.76478576660156,1.0,151.95574951171875,106.13760375976562,1.0,192.56228637695312,106.1577377319336,1.0,173.81289672851562,105.96749877929688,1.0
7715,173.0638427734375,82.7491683959961,1.0,172.25001525878906,129.510498046875,1.0,150.29161071777344,106.98561096191406,1.0,191.9452667236328,107.16690063476562,1.0,172.39976501464844,106.74435424804688,1.0
7716,172.68882751464844,81.44990539550781,1.0,171.68150329589844,128.32644653320312,1.0,150.4205322265625,105.38237762451172,1.0,190.77281188964844,105.5263442993164,1.0,171.40487670898438,105.43968200683594,1.0
7717,173.52880859375,80.57061004638672,1.0,172.20643615722656,128.33804321289062,1.0,152.12364196777344,105.75349426269531,1.0,192.49261474609375,106.01825714111328,1.0,173.53443908691406,105.78678131103516,1.0
7718,174.93820190429688,81.85179138183594,1.0,174.04986572265625,129.7543182373047,1.0,154.1566925048828,106.27372741699219,1.0,193.9576873779297,106.74217224121094,1.0,175.84336853027344,106.1287612915039,1.0
7719,172.9645233154297,81.79553985595703,1.0,172.23873901367188,127.57313537597656,1.0,151.03955078125,105.89945983886719,1.0,190.47625732421875,106.01325225830078,1.0,171.66334533691406,105.61714172363281,1.0
7720,174.52090454101562,83.28990936279297,1.0,174.08140563964844,131.62940979003906,1.0,153.58140563964844,109.04719543457031,1.0,193.48680114746094,110.38626861572266,1.0,175.72288513183594,108.05198669433594,1.0
7721,173.93234252929688,82.53070831298828,1.0,172.5779571533203,130.6338653564453,1.0,152.70272827148438,108.35061645507812,1.0,192.3415985107422,108.81236267089844,1.0,174.81179809570312,107.28759765625,1.0
7722,171.630126953125,81.25350952148438,1.0,170.7871551513672,127.21122741699219,1.0,149.79733276367188,105.2096176147461,1.0,190.26980590820312,105.62642669677734,1.0,170.60757446289062,104.5826644897461,1.0
7723,174.26730346679688,82.83291625976562,1.0,173.44508361816406,131.99037170410156,1.0,152.74246215820312,109.3315200805664,1.0,193.49937438964844,109.76233673095703,1.0,175.10467529296875,107.8668441772461,1.0
7724,173.167236328125,81.51031494140625,1.0,171.8423614501953,130.394287109375,1.0,150.759765625,106.72858428955078,1.0,192.87667846679688,107.30941772460938,1.0,172.6759490966797,106.5239486694336,1.0
7725,174.92950439453125,82.88099670410156,1.0,174.281982421875,135.72474670410156,1.0,152.0068359375,111.17922973632812,1.0,194.4314727783203,111.4833984375,1.0,174.86703491210938,109.12356567382812,1.0
7726,174.2816925048828,82.36953735351562,1.0,174.05308532714844,135.55813598632812,1.0,151.0945281982422,110.4584732055664,1.0,194.10423278808594,110.89610290527344,1.0,174.40171813964844,109.0276107788086,1.0
